                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
 3044:  276:nop     | 276:-       | 276:-       | 276:-       | 276:-       
 3045:  280:-       | 276:nop     | 276:-       | 276:-       | 276:-       
 3046:  280:-       | 280:-       | 276:nop     | 276:-       | 276:-       
 3047:  280:-       | 280:-       | 280:-       | 276:nop     | 276:-       
 3048:  280:-       | 280:-       | 280:-       | 280:-       | 276:nop     
 3049:  280:nop     | 280:-       | 280:-       | 280:-       | 280:-       
 3050:  284:-       | 280:nop     | 280:-       | 280:-       | 280:-       
 3051:  284:-       | 284:-       | 280:nop     | 280:-       | 280:-       
 3052:  284:-       | 284:-       | 284:-       | 280:nop     | 280:-       
 3053:  284:-       | 284:-       | 284:-       | 284:-       | 280:nop     
 3054:  284:stq     | 284:-       | 284:-       | 284:-       | 284:-       
 3055:  288:-       | 284:stq     | 284:-       | 284:-       | 284:-       
 3056:  288:-       | 288:-       | 284:stq     | 284:-       | 284:-       
 3057:  288:-       | 288:-       | 288:-       | 284:stq     | 284:-       BUS_STORE MEM[4208] = 610 accepted 1
 3058:  288:-       | 288:-       | 288:-       | 288:-       | 284:stq     
 3059:  288:addq    | 288:-       | 288:-       | 288:-       | 288:-       
 3060:  292:-       | 288:addq    | 288:-       | 288:-       | 288:-       
 3061:  292:-       | 292:-       | 288:addq    | 288:-       | 288:-       
 3062:  292:-       | 292:-       | 292:-       | 288:addq    | 288:-       
 3063:  292:-       | 292:-       | 292:-       | 292:-       | 288:addq    r5=4216  
 3064:  292:nop     | 292:-       | 292:-       | 292:-       | 292:-       
 3065:  296:-       | 292:nop     | 292:-       | 292:-       | 292:-       
 3066:  296:-       | 296:-       | 292:nop     | 292:-       | 292:-       
 3067:  296:-       | 296:-       | 296:-       | 292:nop     | 292:-       
 3068:  296:-       | 296:-       | 296:-       | 296:-       | 292:nop     
 3069:  296:nop     | 296:-       | 296:-       | 296:-       | 296:-       
 3070:  300:-       | 296:nop     | 296:-       | 296:-       | 296:-       
 3071:  300:-       | 300:-       | 296:nop     | 296:-       | 296:-       
 3072:  300:-       | 300:-       | 300:-       | 296:nop     | 296:-       
 3073:  300:-       | 300:-       | 300:-       | 300:-       | 296:nop     
 3074:  300:nop     | 300:-       | 300:-       | 300:-       | 300:-       
 3075:  304:-       | 300:nop     | 300:-       | 300:-       | 300:-       
 3076:  304:-       | 304:-       | 300:nop     | 300:-       | 300:-       
 3077:  304:-       | 304:-       | 304:-       | 300:nop     | 300:-       
 3078:  304:-       | 304:-       | 304:-       | 304:-       | 300:nop     
 3079:  304:nop     | 304:-       | 304:-       | 304:-       | 304:-       
 3080:  308:-       | 304:nop     | 304:-       | 304:-       | 304:-       
 3081:  308:-       | 308:-       | 304:nop     | 304:-       | 304:-       
 3082:  308:-       | 308:-       | 308:-       | 304:nop     | 304:-       
 3083:  308:-       | 308:-       | 308:-       | 308:-       | 304:nop     
 3084:  308:bne     | 308:-       | 308:-       | 308:-       | 308:-       
 3085:  312:-       | 308:bne     | 308:-       | 308:-       | 308:-       
 3086:  312:-       | 312:-       | 308:bne     | 308:-       | 308:-       
 3087:  312:-       | 312:-       | 312:-       | 308:bne     | 308:-       
 3088:  144:-       | 312:-       | 312:-       | 312:-       | 308:bne     
 3089:  144:ldq     | 144:-       | 312:-       | 312:-       | 312:-       
 3090:  148:-       | 144:ldq     | 144:-       | 312:-       | 312:-       
 3091:  148:-       | 148:-       | 144:ldq     | 144:-       | 312:-       
 3092:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       BUS_LOAD  MEM[4200] accepted 1
 3093:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
 3094:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
 3095:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
 3096:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
 3097:  148:-       | 148:-       | 148:-       | 148:-       | 144:ldq     r1=377  
 3098:  148:nop     | 148:-       | 148:-       | 148:-       | 148:-       
 3099:  152:-       | 148:nop     | 148:-       | 148:-       | 148:-       
 3100:  152:-       | 152:-       | 148:nop     | 148:-       | 148:-       
 3101:  152:-       | 152:-       | 152:-       | 148:nop     | 148:-       
 3102:  152:-       | 152:-       | 152:-       | 152:-       | 148:nop     
 3103:  152:nop     | 152:-       | 152:-       | 152:-       | 152:-       
 3104:  156:-       | 152:nop     | 152:-       | 152:-       | 152:-       
 3105:  156:-       | 156:-       | 152:nop     | 152:-       | 152:-       
 3106:  156:-       | 156:-       | 156:-       | 152:nop     | 152:-       
 3107:  156:-       | 156:-       | 156:-       | 156:-       | 152:nop     
 3108:  156:nop     | 156:-       | 156:-       | 156:-       | 156:-       
 3109:  160:-       | 156:nop     | 156:-       | 156:-       | 156:-       
 3110:  160:-       | 160:-       | 156:nop     | 156:-       | 156:-       
 3111:  160:-       | 160:-       | 160:-       | 156:nop     | 156:-       
 3112:  160:-       | 160:-       | 160:-       | 160:-       | 156:nop     
 3113:  160:nop     | 160:-       | 160:-       | 160:-       | 160:-       
 3114:  164:-       | 160:nop     | 160:-       | 160:-       | 160:-       
 3115:  164:-       | 164:-       | 160:nop     | 160:-       | 160:-       
 3116:  164:-       | 164:-       | 164:-       | 160:nop     | 160:-       
 3117:  164:-       | 164:-       | 164:-       | 164:-       | 160:nop     
 3118:  164:ldq     | 164:-       | 164:-       | 164:-       | 164:-       
 3119:  168:-       | 164:ldq     | 164:-       | 164:-       | 164:-       
 3120:  168:-       | 168:-       | 164:ldq     | 164:-       | 164:-       
 3121:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[4208] accepted 1
 3122:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 3123:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 3124:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 3125:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 3126:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r2=610  
 3127:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
 3128:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
 3129:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
 3130:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
 3131:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
 3132:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
 3133:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
 3134:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
 3135:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
 3136:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
 3137:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
 3138:  180:-       | 176:nop     | 176:-       | 176:-       | 176:-       
 3139:  180:-       | 180:-       | 176:nop     | 176:-       | 176:-       
 3140:  180:-       | 180:-       | 180:-       | 176:nop     | 176:-       
 3141:  180:-       | 180:-       | 180:-       | 180:-       | 176:nop     
 3142:  180:nop     | 180:-       | 180:-       | 180:-       | 180:-       
 3143:  184:-       | 180:nop     | 180:-       | 180:-       | 180:-       
 3144:  184:-       | 184:-       | 180:nop     | 180:-       | 180:-       
 3145:  184:-       | 184:-       | 184:-       | 180:nop     | 180:-       
 3146:  184:-       | 184:-       | 184:-       | 184:-       | 180:nop     
 3147:  184:addq    | 184:-       | 184:-       | 184:-       | 184:-       
 3148:  188:-       | 184:addq    | 184:-       | 184:-       | 184:-       
 3149:  188:-       | 188:-       | 184:addq    | 184:-       | 184:-       
 3150:  188:-       | 188:-       | 188:-       | 184:addq    | 184:-       
 3151:  188:-       | 188:-       | 188:-       | 188:-       | 184:addq    r2=987  
 3152:  188:nop     | 188:-       | 188:-       | 188:-       | 188:-       
 3153:  192:-       | 188:nop     | 188:-       | 188:-       | 188:-       
 3154:  192:-       | 192:-       | 188:nop     | 188:-       | 188:-       
 3155:  192:-       | 192:-       | 192:-       | 188:nop     | 188:-       
 3156:  192:-       | 192:-       | 192:-       | 192:-       | 188:nop     
 3157:  192:nop     | 192:-       | 192:-       | 192:-       | 192:-       
 3158:  196:-       | 192:nop     | 192:-       | 192:-       | 192:-       
 3159:  196:-       | 196:-       | 192:nop     | 192:-       | 192:-       
 3160:  196:-       | 196:-       | 196:-       | 192:nop     | 192:-       
 3161:  196:-       | 196:-       | 196:-       | 196:-       | 192:nop     
 3162:  196:nop     | 196:-       | 196:-       | 196:-       | 196:-       
 3163:  200:-       | 196:nop     | 196:-       | 196:-       | 196:-       
 3164:  200:-       | 200:-       | 196:nop     | 196:-       | 196:-       
 3165:  200:-       | 200:-       | 200:-       | 196:nop     | 196:-       
 3166:  200:-       | 200:-       | 200:-       | 200:-       | 196:nop     
 3167:  200:nop     | 200:-       | 200:-       | 200:-       | 200:-       
 3168:  204:-       | 200:nop     | 200:-       | 200:-       | 200:-       
 3169:  204:-       | 204:-       | 200:nop     | 200:-       | 200:-       
 3170:  204:-       | 204:-       | 204:-       | 200:nop     | 200:-       
 3171:  204:-       | 204:-       | 204:-       | 204:-       | 200:nop     
 3172:  204:addq    | 204:-       | 204:-       | 204:-       | 204:-       
 3173:  208:-       | 204:addq    | 204:-       | 204:-       | 204:-       
 3174:  208:-       | 208:-       | 204:addq    | 204:-       | 204:-       
 3175:  208:-       | 208:-       | 208:-       | 204:addq    | 204:-       
 3176:  208:-       | 208:-       | 208:-       | 208:-       | 204:addq    r3=4208  
 3177:  208:nop     | 208:-       | 208:-       | 208:-       | 208:-       
 3178:  212:-       | 208:nop     | 208:-       | 208:-       | 208:-       
 3179:  212:-       | 212:-       | 208:nop     | 208:-       | 208:-       
 3180:  212:-       | 212:-       | 212:-       | 208:nop     | 208:-       
 3181:  212:-       | 212:-       | 212:-       | 212:-       | 208:nop     
 3182:  212:nop     | 212:-       | 212:-       | 212:-       | 212:-       
 3183:  216:-       | 212:nop     | 212:-       | 212:-       | 212:-       
 3184:  216:-       | 216:-       | 212:nop     | 212:-       | 212:-       
 3185:  216:-       | 216:-       | 216:-       | 212:nop     | 212:-       
 3186:  216:-       | 216:-       | 216:-       | 216:-       | 212:nop     
 3187:  216:nop     | 216:-       | 216:-       | 216:-       | 216:-       
 3188:  220:-       | 216:nop     | 216:-       | 216:-       | 216:-       
 3189:  220:-       | 220:-       | 216:nop     | 216:-       | 216:-       
 3190:  220:-       | 220:-       | 220:-       | 216:nop     | 216:-       
 3191:  220:-       | 220:-       | 220:-       | 220:-       | 216:nop     
 3192:  220:nop     | 220:-       | 220:-       | 220:-       | 220:-       
 3193:  224:-       | 220:nop     | 220:-       | 220:-       | 220:-       
 3194:  224:-       | 224:-       | 220:nop     | 220:-       | 220:-       
 3195:  224:-       | 224:-       | 224:-       | 220:nop     | 220:-       
 3196:  224:-       | 224:-       | 224:-       | 224:-       | 220:nop     
 3197:  224:addq    | 224:-       | 224:-       | 224:-       | 224:-       
 3198:  228:-       | 224:addq    | 224:-       | 224:-       | 224:-       
 3199:  228:-       | 228:-       | 224:addq    | 224:-       | 224:-       
 3200:  228:-       | 228:-       | 228:-       | 224:addq    | 224:-       
 3201:  228:-       | 228:-       | 228:-       | 228:-       | 224:addq    r4=4216  
 3202:  228:nop     | 228:-       | 228:-       | 228:-       | 228:-       
 3203:  232:-       | 228:nop     | 228:-       | 228:-       | 228:-       
 3204:  232:-       | 232:-       | 228:nop     | 228:-       | 228:-       
 3205:  232:-       | 232:-       | 232:-       | 228:nop     | 228:-       
 3206:  232:-       | 232:-       | 232:-       | 232:-       | 228:nop     
 3207:  232:nop     | 232:-       | 232:-       | 232:-       | 232:-       
 3208:  236:-       | 232:nop     | 232:-       | 232:-       | 232:-       
 3209:  236:-       | 236:-       | 232:nop     | 232:-       | 232:-       
 3210:  236:-       | 236:-       | 236:-       | 232:nop     | 232:-       
 3211:  236:-       | 236:-       | 236:-       | 236:-       | 232:nop     
 3212:  236:nop     | 236:-       | 236:-       | 236:-       | 236:-       
 3213:  240:-       | 236:nop     | 236:-       | 236:-       | 236:-       
 3214:  240:-       | 240:-       | 236:nop     | 236:-       | 236:-       
 3215:  240:-       | 240:-       | 240:-       | 236:nop     | 236:-       
 3216:  240:-       | 240:-       | 240:-       | 240:-       | 236:nop     
 3217:  240:nop     | 240:-       | 240:-       | 240:-       | 240:-       
 3218:  244:-       | 240:nop     | 240:-       | 240:-       | 240:-       
 3219:  244:-       | 244:-       | 240:nop     | 240:-       | 240:-       
 3220:  244:-       | 244:-       | 244:-       | 240:nop     | 240:-       
 3221:  244:-       | 244:-       | 244:-       | 244:-       | 240:nop     
 3222:  244:addq    | 244:-       | 244:-       | 244:-       | 244:-       
 3223:  248:-       | 244:addq    | 244:-       | 244:-       | 244:-       
 3224:  248:-       | 248:-       | 244:addq    | 244:-       | 244:-       
 3225:  248:-       | 248:-       | 248:-       | 244:addq    | 244:-       
 3226:  248:-       | 248:-       | 248:-       | 248:-       | 244:addq    r9=16  
 3227:  248:nop     | 248:-       | 248:-       | 248:-       | 248:-       
 3228:  252:-       | 248:nop     | 248:-       | 248:-       | 248:-       
 3229:  252:-       | 252:-       | 248:nop     | 248:-       | 248:-       
 3230:  252:-       | 252:-       | 252:-       | 248:nop     | 248:-       
 3231:  252:-       | 252:-       | 252:-       | 252:-       | 248:nop     
