                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
 2804:  144:-       | 144:-       | 144:-       | 144:-       | 140:nop     
 2805:  144:addq    | 144:-       | 144:-       | 144:-       | 144:-       
 2806:  148:-       | 144:addq    | 144:-       | 144:-       | 144:-       
 2807:  148:-       | 148:-       | 144:addq    | 144:-       | 144:-       
 2808:  148:-       | 148:-       | 148:-       | 144:addq    | 144:-       
 2809:  148:-       | 148:-       | 148:-       | 148:-       | 144:addq    r5=15  
 2810:  148:nop     | 148:-       | 148:-       | 148:-       | 148:-       
 2811:  152:-       | 148:nop     | 148:-       | 148:-       | 148:-       
 2812:  152:-       | 152:-       | 148:nop     | 148:-       | 148:-       
 2813:  152:-       | 152:-       | 152:-       | 148:nop     | 148:-       
 2814:  152:-       | 152:-       | 152:-       | 152:-       | 148:nop     
 2815:  152:nop     | 152:-       | 152:-       | 152:-       | 152:-       
 2816:  156:-       | 152:nop     | 152:-       | 152:-       | 152:-       
 2817:  156:-       | 156:-       | 152:nop     | 152:-       | 152:-       
 2818:  156:-       | 156:-       | 156:-       | 152:nop     | 152:-       
 2819:  156:-       | 156:-       | 156:-       | 156:-       | 152:nop     
 2820:  156:nop     | 156:-       | 156:-       | 156:-       | 156:-       
 2821:  160:-       | 156:nop     | 156:-       | 156:-       | 156:-       
 2822:  160:-       | 160:-       | 156:nop     | 156:-       | 156:-       
 2823:  160:-       | 160:-       | 160:-       | 156:nop     | 156:-       
 2824:  160:-       | 160:-       | 160:-       | 160:-       | 156:nop     
 2825:  160:nop     | 160:-       | 160:-       | 160:-       | 160:-       
 2826:  164:-       | 160:nop     | 160:-       | 160:-       | 160:-       
 2827:  164:-       | 164:-       | 160:nop     | 160:-       | 160:-       
 2828:  164:-       | 164:-       | 164:-       | 160:nop     | 160:-       
 2829:  164:-       | 164:-       | 164:-       | 164:-       | 160:nop     
 2830:  164:cmple   | 164:-       | 164:-       | 164:-       | 164:-       
 2831:  168:-       | 164:cmple   | 164:-       | 164:-       | 164:-       
 2832:  168:-       | 168:-       | 164:cmple   | 164:-       | 164:-       
 2833:  168:-       | 168:-       | 168:-       | 164:cmple   | 164:-       
 2834:  168:-       | 168:-       | 168:-       | 168:-       | 164:cmple   r4=1  
 2835:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
 2836:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
 2837:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
 2838:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
 2839:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
 2840:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
 2841:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
 2842:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
 2843:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
 2844:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
 2845:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
 2846:  180:-       | 176:nop     | 176:-       | 176:-       | 176:-       
 2847:  180:-       | 180:-       | 176:nop     | 176:-       | 176:-       
 2848:  180:-       | 180:-       | 180:-       | 176:nop     | 176:-       
 2849:  180:-       | 180:-       | 180:-       | 180:-       | 176:nop     
 2850:  180:nop     | 180:-       | 180:-       | 180:-       | 180:-       
 2851:  184:-       | 180:nop     | 180:-       | 180:-       | 180:-       
 2852:  184:-       | 184:-       | 180:nop     | 180:-       | 180:-       
 2853:  184:-       | 184:-       | 184:-       | 180:nop     | 180:-       
 2854:  184:-       | 184:-       | 184:-       | 184:-       | 180:nop     
 2855:  184:bne     | 184:-       | 184:-       | 184:-       | 184:-       
 2856:  188:-       | 184:bne     | 184:-       | 184:-       | 184:-       
 2857:  188:-       | 188:-       | 184:bne     | 184:-       | 184:-       BUS_LOAD  MEM[184] accepted 1
 2858:  188:-       | 188:-       | 188:-       | 184:bne     | 184:-       
 2859:   44:-       | 188:-       | 188:-       | 188:-       | 184:bne     
 2860:   44:mulq    |  44:-       | 188:-       | 188:-       | 188:-       
 2861:   48:-       |  44:mulq    |  44:-       | 188:-       | 188:-       
 2862:   48:-       |  48:-       |  44:mulq    |  44:-       | 188:-       
 2863:   48:-       |  48:-       |  48:-       |  44:mulq    |  44:-       
 2864:   48:-       |  48:-       |  48:-       |  48:-       |  44:mulq    r2=150  
 2865:   48:nop     |  48:-       |  48:-       |  48:-       |  48:-       
 2866:   52:-       |  48:nop     |  48:-       |  48:-       |  48:-       
 2867:   52:-       |  52:-       |  48:nop     |  48:-       |  48:-       
 2868:   52:-       |  52:-       |  52:-       |  48:nop     |  48:-       
 2869:   52:-       |  52:-       |  52:-       |  52:-       |  48:nop     
 2870:   52:nop     |  52:-       |  52:-       |  52:-       |  52:-       
 2871:   56:-       |  52:nop     |  52:-       |  52:-       |  52:-       
 2872:   56:-       |  56:-       |  52:nop     |  52:-       |  52:-       
 2873:   56:-       |  56:-       |  56:-       |  52:nop     |  52:-       
 2874:   56:-       |  56:-       |  56:-       |  56:-       |  52:nop     
 2875:   56:nop     |  56:-       |  56:-       |  56:-       |  56:-       
 2876:   60:-       |  56:nop     |  56:-       |  56:-       |  56:-       
 2877:   60:-       |  60:-       |  56:nop     |  56:-       |  56:-       
 2878:   60:-       |  60:-       |  60:-       |  56:nop     |  56:-       
 2879:   60:-       |  60:-       |  60:-       |  60:-       |  56:nop     
 2880:   60:nop     |  60:-       |  60:-       |  60:-       |  60:-       
 2881:   64:-       |  60:nop     |  60:-       |  60:-       |  60:-       
 2882:   64:-       |  64:-       |  60:nop     |  60:-       |  60:-       
 2883:   64:-       |  64:-       |  64:-       |  60:nop     |  60:-       
 2884:   64:-       |  64:-       |  64:-       |  64:-       |  60:nop     
 2885:   64:stq     |  64:-       |  64:-       |  64:-       |  64:-       
 2886:   68:-       |  64:stq     |  64:-       |  64:-       |  64:-       
 2887:   68:-       |  68:-       |  64:stq     |  64:-       |  64:-       
 2888:   68:-       |  68:-       |  68:-       |  64:stq     |  64:-       BUS_STORE MEM[4216] = 150 accepted 1
 2889:   68:-       |  68:-       |  68:-       |  68:-       |  64:stq     
 2890:   68:nop     |  68:-       |  68:-       |  68:-       |  68:-       
 2891:   72:-       |  68:nop     |  68:-       |  68:-       |  68:-       
 2892:   72:-       |  72:-       |  68:nop     |  68:-       |  68:-       
 2893:   72:-       |  72:-       |  72:-       |  68:nop     |  68:-       
 2894:   72:-       |  72:-       |  72:-       |  72:-       |  68:nop     
 2895:   72:nop     |  72:-       |  72:-       |  72:-       |  72:-       
 2896:   76:-       |  72:nop     |  72:-       |  72:-       |  72:-       
 2897:   76:-       |  76:-       |  72:nop     |  72:-       |  72:-       
 2898:   76:-       |  76:-       |  76:-       |  72:nop     |  72:-       
 2899:   76:-       |  76:-       |  76:-       |  76:-       |  72:nop     
 2900:   76:nop     |  76:-       |  76:-       |  76:-       |  76:-       
 2901:   80:-       |  76:nop     |  76:-       |  76:-       |  76:-       
 2902:   80:-       |  80:-       |  76:nop     |  76:-       |  76:-       
 2903:   80:-       |  80:-       |  80:-       |  76:nop     |  76:-       
 2904:   80:-       |  80:-       |  80:-       |  80:-       |  76:nop     
 2905:   80:nop     |  80:-       |  80:-       |  80:-       |  80:-       
 2906:   84:-       |  80:nop     |  80:-       |  80:-       |  80:-       
 2907:   84:-       |  84:-       |  80:nop     |  80:-       |  80:-       
 2908:   84:-       |  84:-       |  84:-       |  80:nop     |  80:-       
 2909:   84:-       |  84:-       |  84:-       |  84:-       |  80:nop     
 2910:   84:ldq     |  84:-       |  84:-       |  84:-       |  84:-       
 2911:   88:-       |  84:ldq     |  84:-       |  84:-       |  84:-       
 2912:   88:-       |  88:-       |  84:ldq     |  84:-       |  84:-       
 2913:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       BUS_LOAD  MEM[4216] accepted 1
 2914:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 2915:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 2916:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 2917:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 2918:   88:-       |  88:-       |  88:-       |  88:-       |  84:ldq     r3=150  
 2919:   88:nop     |  88:-       |  88:-       |  88:-       |  88:-       
 2920:   92:-       |  88:nop     |  88:-       |  88:-       |  88:-       
 2921:   92:-       |  92:-       |  88:nop     |  88:-       |  88:-       
 2922:   92:-       |  92:-       |  92:-       |  88:nop     |  88:-       
 2923:   92:-       |  92:-       |  92:-       |  92:-       |  88:nop     
 2924:   92:nop     |  92:-       |  92:-       |  92:-       |  92:-       
 2925:   96:-       |  92:nop     |  92:-       |  92:-       |  92:-       
 2926:   96:-       |  96:-       |  92:nop     |  92:-       |  92:-       
 2927:   96:-       |  96:-       |  96:-       |  92:nop     |  92:-       
 2928:   96:-       |  96:-       |  96:-       |  96:-       |  92:nop     
 2929:   96:nop     |  96:-       |  96:-       |  96:-       |  96:-       
 2930:  100:-       |  96:nop     |  96:-       |  96:-       |  96:-       
 2931:  100:-       | 100:-       |  96:nop     |  96:-       |  96:-       
 2932:  100:-       | 100:-       | 100:-       |  96:nop     |  96:-       
 2933:  100:-       | 100:-       | 100:-       | 100:-       |  96:nop     
 2934:  100:nop     | 100:-       | 100:-       | 100:-       | 100:-       
 2935:  104:-       | 100:nop     | 100:-       | 100:-       | 100:-       
 2936:  104:-       | 104:-       | 100:nop     | 100:-       | 100:-       
 2937:  104:-       | 104:-       | 104:-       | 100:nop     | 100:-       
 2938:  104:-       | 104:-       | 104:-       | 104:-       | 100:nop     
 2939:  104:stq     | 104:-       | 104:-       | 104:-       | 104:-       
 2940:  108:-       | 104:stq     | 104:-       | 104:-       | 104:-       
 2941:  108:-       | 108:-       | 104:stq     | 104:-       | 104:-       
 2942:  108:-       | 108:-       | 108:-       | 104:stq     | 104:-       BUS_STORE MEM[4472] = 150 accepted 1
 2943:  108:-       | 108:-       | 108:-       | 108:-       | 104:stq     
 2944:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
 2945:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
 2946:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
 2947:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
 2948:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
 2949:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
 2950:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
 2951:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
 2952:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
 2953:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
 2954:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
 2955:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
 2956:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
 2957:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
 2958:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
 2959:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
 2960:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
 2961:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
 2962:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
 2963:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
 2964:  124:addq    | 124:-       | 124:-       | 124:-       | 124:-       
 2965:  128:-       | 124:addq    | 124:-       | 124:-       | 124:-       
 2966:  128:-       | 128:-       | 124:addq    | 124:-       | 124:-       
 2967:  128:-       | 128:-       | 128:-       | 124:addq    | 124:-       
 2968:  128:-       | 128:-       | 128:-       | 128:-       | 124:addq    r1=4224  
 2969:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
 2970:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
 2971:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
 2972:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
 2973:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
 2974:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
 2975:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
 2976:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
 2977:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
 2978:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
 2979:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
 2980:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
 2981:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
 2982:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
 2983:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
 2984:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
 2985:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
 2986:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
 2987:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
 2988:  144:-       | 144:-       | 144:-       | 144:-       | 140:nop     
 2989:  144:addq    | 144:-       | 144:-       | 144:-       | 144:-       
 2990:  148:-       | 144:addq    | 144:-       | 144:-       | 144:-       
 2991:  148:-       | 148:-       | 144:addq    | 144:-       | 144:-       
